product_name,brand,category,price,rating,review_title,review_text,clean_text,review_date,verified_purchase,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,extracted_topics,n_topics
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Very happy with these,Nobody at work even realized they were smart glasses until I told them. Spotify integration works flawlessly through the glasses. Finally smart glasses that don't make you look like a cyborg.,nobody work even realized smart glasses told spotify integration works flawlessly glasses finally smart glasses dont make look like cyborg,2024-03-15,False,0.8271,0.28,0.0,positive,外观设计|第三方应用,2
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Love these glasses!,"Easy to get prescription lenses fitted at my local optician. The LED recording light gives people fair notice when I'm filming. Super lightweight, I forget I'm wearing them after a few minutes.",easy get prescription lenses fitted local optician led recording light gives people fair notice filming super lightweight forget wearing minutes,2024-11-25,True,0.802,0.246,0.051,positive,佩戴舒适|相机质量|处方镜片|AI语音|用户隐私,5
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Best tech purchase this year,"The charging case is genius, I get about 3 full charges from it.",charging case genius get full charges,2024-11-03,True,-0.2732,0.0,0.174,negative,电池续航|充电方式,2
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,1,Terrible experience,The charging pins corroded after a few months of normal use. Constant Bluetooth issues with my iPhone. Have to re-pair weekly.,charging pins corroded months normal use constant bluetooth issues iphone repair weekly,2023-11-25,True,0.0,0.0,0.0,neutral,电池续航|做工耐用|AI语音|设备兼容|蓝牙稳定,5
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,1,Hugely disappointing,"It takes forever to respond sometimes, 5-10 seconds of dead silence. My friend got asked to leave a cafe because of the built-in camera.",takes forever respond sometimes seconds dead silence friend got asked leave cafe builtin camera,2025-01-18,True,-0.3182,0.111,0.192,negative,相机质量|App体验|旁观者隐私,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Really good with minor issues,"Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera. All AI features work perfectly in the US.",worth every penny replaced earbuds regular sunglasses pocket camera features work perfectly,2025-04-30,False,0.7269,0.264,0.0,positive,佩戴舒适|相机质量|AI语音|性价比,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Solid product overall,"Considering what you get, the price is actually reasonable.",considering get price actually reasonable,2024-06-16,True,0.0,0.0,0.0,neutral,性价比,1
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,1,Complete waste of money,Meta AI gets confused by simple questions way too often. The app ecosystem is barren. Compare it to Apple Watch and it's embarrassing. Had awkward conversations with strangers who felt I was recording them.,meta gets confused simple questions way often app ecosystem barren compare apple watch embarrassing awkward conversations strangers felt recording,2024-02-07,False,-0.6705,0.0,0.178,negative,相机质量|AI语音|App体验|用户隐私|第三方应用|社会接受度,6
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Exceeded my expectations,Appreciate the granular privacy controls in the app. No noticeable heat even after hours of use.,appreciate granular privacy controls app noticeable heat even hours use,2025-10-21,True,0.128,0.143,0.116,positive,电池续航|发热问题|App体验|用户隐私,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Really good with minor issues,"Considering what you get, the price is actually reasonable. These pass the social acceptability test. I wear them everywhere.",considering get price actually reasonable pass social acceptability test wear everywhere,2025-05-23,True,0.2732,0.11,0.0,positive,佩戴舒适|性价比|社会接受度,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Love these glasses!,"They look like normal Ray-Bans, nobody notices they're smart glasses. Appreciate the granular privacy controls in the app.",look like normal raybans nobody notices theyre smart glasses appreciate granular privacy controls app,2024-11-19,False,0.7845,0.345,0.0,positive,外观设计|App体验|用户隐私,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,"Almost perfect, a few nitpicks",Build quality feels premium. The hinges are solid and smooth.,build quality feels premium hinges solid smooth,2024-11-02,True,0.1531,0.151,0.0,positive,做工耐用|App体验,2
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Really good with minor issues,"12MP camera takes surprisingly sharp photos in good lighting. Super lightweight, I forget I'm wearing them after a few minutes.",camera takes surprisingly sharp photos good lighting super lightweight forget wearing minutes,2025-11-05,True,0.7964,0.361,0.076,positive,佩戴舒适|相机质量|发热问题,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,1,Save your money,They look bulky compared to regular glasses. People stare. The case is bulky and doesn't fit in my pocket like regular glasses. Navigation keeps losing GPS signal and giving wrong directions.,look bulky compared regular glasses people stare case bulky doesnt fit pocket like regular glasses navigation keeps losing gps signal giving wrong directions,2024-09-27,False,-0.4423,0.127,0.202,negative,外观设计|导航翻译|社会接受度,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,3,"Good concept, needs work",People get uncomfortable when they notice I'm wearing camera glasses. The battery barely lasts through a morning meeting if I'm using AI. They look dorky. My partner refuses to be seen with me wearing them.,people get uncomfortable notice wearing camera glasses battery barely lasts morning meeting using look dorky partner refuses seen wearing,2024-03-03,True,-0.5719,0.0,0.128,negative,佩戴舒适|电池续航|相机质量|外观设计|AI语音|旁观者隐私,6
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Love these glasses!,The design is sleek enough to wear daily without feeling awkward. All AI features work perfectly in the US. Open-ear speakers sound surprisingly good for music and podcasts.,design sleek enough wear daily without feeling awkward features work perfectly openear speakers sound surprisingly good music podcasts,2024-09-04,False,0.8546,0.306,0.039,positive,佩戴舒适|音频质量|外观设计|AI语音|社会接受度,5
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,My new favorite gadget,"Apple Music, Audible, and Spotify all work great.",apple music audible spotify work great,2024-07-02,True,0.6249,0.369,0.0,positive,音频质量|App体验|第三方应用,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Worth every penny,"Voice commands work reliably, even in moderately noisy environments. Video quality is solid for social media, not DSLR level but great for what it is.",voice commands work reliably even moderately noisy environments video quality solid social media dslr level great,2024-07-22,True,0.765,0.229,0.045,positive,相机质量|AI语音|社会接受度,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,3,"Some good, some bad","Bass is basically nonexistent. Fine for podcasts, bad for music.",bass basically nonexistent fine podcasts bad music,2025-11-16,True,-0.4019,0.135,0.263,negative,音频质量,1
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,My new favorite gadget,"At only 56g these feel like regular sunglasses, not tech gadgets. Nobody at work even realized they were smart glasses until I told them.",feel like regular sunglasses tech gadgets nobody work even realized smart glasses told,2024-10-27,False,0.6369,0.198,0.0,positive,,0
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Impressed beyond belief,These pass the social acceptability test. I wear them everywhere. Open-ear speakers sound surprisingly good for music and podcasts. No noticeable heat even after hours of use.,pass social acceptability test wear everywhere openear speakers sound surprisingly good music podcasts noticeable heat even hours use,2025-06-24,False,0.6124,0.229,0.07,positive,佩戴舒适|电池续航|音频质量|发热问题|社会接受度,5
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Best tech purchase this year,"Call quality is excellent, people can't even tell I'm on glasses. The LED recording light gives people fair notice when I'm filming.",call quality excellent people cant even tell glasses led recording light gives people fair notice filming,2024-01-06,True,0.7184,0.231,0.0,positive,音频质量|相机质量|AI语音|用户隐私,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,3,"Some good, some bad",Love asking it to identify things I see. It's like Shazam for the real world.,love asking identify things see like shazam real world,2025-06-25,True,0.7717,0.358,0.0,positive,AI语音,1
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,My new favorite gadget,"The charging case is genius, I get about 3 full charges from it. Considering what you get, the price is actually reasonable.",charging case genius get full charges considering get price actually reasonable,2023-11-29,True,-0.2732,0.0,0.1,negative,电池续航|充电方式|性价比,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,"Almost perfect, a few nitpicks",Better than I expected for the price. A great entry into smart glasses.,better expected price great entry smart glasses,2024-07-24,True,0.8658,0.548,0.0,positive,性价比,1
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Game changer for daily life,"The LED recording light gives people fair notice when I'm filming. Regular updates show the company is committed to the product. Response time is quick, usually answers within 2-3 seconds.",led recording light gives people fair notice filming regular updates show company committed product response time quick usually answers within seconds,2023-11-17,True,0.5267,0.136,0.0,positive,相机质量|AI语音|App体验|软件更新|用户隐私,5
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,2,Expected more for the price,Charging only through the case is annoying. Just give me USB-C. The ultra-wide lens distorts faces at close range.,charging case annoying give usbc ultrawide lens distorts faces close range,2025-12-22,True,-0.6249,0.0,0.231,negative,电池续航|处方镜片|充电方式|设备兼容,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Game changer for daily life,"Fast charging is a lifesaver, 15 minutes gives me a few more hours. Perfect for documenting moments naturally without disrupting the experience.",fast charging lifesaver minutes gives hours perfect documenting moments naturally without disrupting experience,2025-09-11,True,0.8307,0.302,0.0,positive,电池续航,1
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,My new favorite gadget,Better than I expected for the price. A great entry into smart glasses.,better expected price great entry smart glasses,2025-12-06,True,0.8658,0.548,0.0,positive,性价比,1
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Worth every penny,The companion app is intuitive and well designed. The LED recording light gives people fair notice when I'm filming.,companion app intuitive well designed led recording light gives people fair notice filming,2025-08-12,True,0.5267,0.206,0.0,positive,相机质量|外观设计|AI语音|App体验|用户隐私,5
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Very happy with these,The companion app is intuitive and well designed. Love capturing POV moments without pulling out my phone.,companion app intuitive well designed love capturing pov moments without pulling phone,2024-11-16,False,0.743,0.296,0.0,positive,外观设计|App体验,2
